opco_code,opco_name,product_line,product_division,product_group,product_category
NORTHCO,NorthCo,NON MERCHANDISE,NON MERCHANDISE,NON MERCHANDISER,PROMOTION GIFT
NORTHCO,NorthCo,NON MERCHANDISE,ROCK CLIMBING,ENTRANCE FEE,BUNDLE
NORTHCO,NorthCo,NON MERCHANDISE,ROCK CLIMBING,ENTRANCE FEE,PRIVATE-10 SESSIONS
NORTHCO,NorthCo,NON MERCHANDISE,NON MERCHANDISE,NON MERCHANDISER,COLD DRINK
NORTHCO,NorthCo,HARD,HOME FASHION,ZAKKA HOME,SANYI
NORTHCO,NorthCo,FOOD,DELICA,FOOD COURT,MUHIBAH ANEKA CAKE HOUSE
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,PERNIAGAAN LILY
NORTHCO,NorthCo,SOFT,BEAUTY,BUDGET COSMETIC,LUMEN CREATIVE GROUP LTD
NORTHCO,NorthCo,SOFT,BEAUTY,BUDGET COSMETIC,MAYSTAR
NORTHCO,NorthCo,SOFT,BEAUTY,BUDGET COSMETIC,WASABI
NORTHCO,NorthCo,SOFT,BEAUTY,BUDGET COSMETIC,INFINITY OUTFIT
NORTHCO,NorthCo,H&BC,PET SHOP,PET FOOD,DOG JERKY
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,LADIES CASUAL SUIT
NORTHCO,NorthCo,HARD,HOME FASHION,INTERIOR & LIVING,LIVING PLUS
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,SUNGLASSES
NORTHCO,NorthCo,HARD,HOME FASHION,ZAKKA HOME,INDEX LIVING HF
NORTHCO,NorthCo,HARD,HOME FASHION,LETGO HOME FASHION,QUILT COVER
NORTHCO,NorthCo,HARD,HOME FASHION,LETGO HOME FASHION,PILLOW CASE
NORTHCO,NorthCo,HARD,HOME FASHION,LETGO HOME FASHION,BLANKET
NORTHCO,NorthCo,HARD,HOME FASHION,BEDDING,PIXIEPAL (GOLDTEX)
NORTHCO,NorthCo,SOFT,BEAUTY,FRAGRANCE,JEAN PAUL GAULTIER(JPG)
NORTHCO,NorthCo,SOFT,BEAUTY,FRAGRANCE,BENETTON
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,PELICAN TOYS
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,IDEXER
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,JASMINA COLLECTION
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,RIZMAN RUZAINI CREATIONS
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,MEN SHOP CASUAL DENIM
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,BAGS/POUCH
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,JACKET LONG SLV
NORTHCO,NorthCo,SOFT,IP COLLABORATION,ANIME & MANGA IP,OUTERWEAR / HOODIE
NORTHCO,NorthCo,SOFT,INNERWEAR,LADIES INNERWEAR,SCARLETEEN HOMEWEAR NIGHTIES
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,LUNA
NORTHCO,NorthCo,SOFT,BEAUTY,BUDGET COSMETIC,COSMETICS
NORTHCO,NorthCo,H&BC,PET SHOP,PET FOOD,DOG SNACKS
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,FINGER SUIT (C)
NORTHCO,NorthCo,H&BC,NON FOOD & HBC,BEAUTY CARE,RPG COMMERCE (C)
NORTHCO,NorthCo,SOFT,SBA,BAG,SWISS POLO
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,DOUBLE B
NORTHCO,NorthCo,SOFT,BEAUTY,BUDGET COSMETIC,DOUBLE B INFINATE
NORTHCO,NorthCo,SOFT,BEAUTY,BUDGET COSMETIC,ASIALUSH-MARVEL
NORTHCO,NorthCo,H&BC,PET SHOP,PET NON FOOD,INSECT CONTROL SHAMPOO
NORTHCO,NorthCo,H&BC,PET SHOP,PET NON FOOD,CARRIER-HARD
NORTHCO,NorthCo,H&BC,PET SHOP,PET FOOD,RABBIT FOOD
NORTHCO,NorthCo,H&BC,PET SHOP,PET NON FOOD,CIRCLE/CAGE
NORTHCO,NorthCo,FOOD,PET SHOP,PET FOOD,KITTEN-WET
NORTHCO,NorthCo,H&BC,PET SHOP,PET NON FOOD,NAIL SCRATCHER
NORTHCO,NorthCo,H&BC,PET SHOP,PET NON FOOD,AQUARIUM
NORTHCO,NorthCo,H&BC,PET SHOP,PET FOOD,SENIOR DOG DRY
NORTHCO,NorthCo,HARD,STATIONERY,FANCY,HL FLAT PRICE
NORTHCO,NorthCo,SOFT,SBA,SHOES,SNEAKERS
NORTHCO,NorthCo,SOFT,SBA,BAG,TRACEY
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,FASHION WAY
NORTHCO,NorthCo,NON MERCHANDISE,NORTHCO MARKET PLACE,TENANT ONLINE,BISTRO & CAFES & RESTAURANTS
NORTHCO,NorthCo,NON MERCHANDISE,NORTHCO MARKET PLACE,TENANT ONLINE,SPORT & FITNESS
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,POLO HILL
NORTHCO,NorthCo,NON MERCHANDISE,NORTHCO MARKET PLACE,TENANT ONLINE,PET SHOP
NORTHCO,NorthCo,NON MERCHANDISE,NORTHCO MARKET PLACE,TENANT ONLINE,FAST FOOD
NORTHCO,NorthCo,SOFT,SBA,SHOES,MC SHOES LADIES
NORTHCO,NorthCo,H&BC,BEAUTY,BRANDED COSMETIC,MERIDIAN AGENCY GROUP LTD
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,INNOTEQ
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,ARNOLD PALMER
NORTHCO,NorthCo,NON MERCHANDISE,NORTHCO MARKET PLACE,TENANT ONLINE,SNACK & DESSERTS
NORTHCO,NorthCo,H&BC,NON FOOD & HBC,PERSONAL CARE,TRAVEL ACCESSORIES (C)
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN SBA,SWAN
NORTHCO,NorthCo,FOOD,DELICA,FOOD COURT,COFFEE SHOP HOT DRINKS
NORTHCO,NorthCo,NON MERCHANDISE,NORTHCO MARKET PLACE,TENANT ONLINE,CONVENIENCE
NORTHCO,NorthCo,NON MERCHANDISE,NORTHCO MARKET PLACE,TENANT ONLINE,SPECIALITY FOOD & BEVERAGE
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN APPAREL,IQ BOYS PANTS
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN APPAREL,IQ BOYS DENIM
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN SHOP,HUSH PUPPIES BOYS SHIRT
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN SHOP,HUSH PUPPIES BOYS SUIT
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN SHOP,TODDLER BOYS BOTTOM
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,PLUS COLLECTION BOTOTOM
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,TIZED LADIES TOP
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,TOPS
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,GV TOP
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,SUAVE TOP
NORTHCO,NorthCo,SOFT,INNERWEAR,LADIES INNERWEAR,IC LADIES PANTIES
NORTHCO,NorthCo,SOFT,INNERWEAR,LADIES INNERWEAR,IC LADIES SOCKS
NORTHCO,NorthCo,SOFT,INNERWEAR,MEN INNERWEAR,IC MEN HOMEWEAR
NORTHCO,NorthCo,SOFT,INNERWEAR,MEN INNERWEAR,IC MEN SOCKS
NORTHCO,NorthCo,HARD,HOME FASHION,HOME COORDY HOME FASHION,PILLOW
NORTHCO,NorthCo,HARD,HOME FASHION,HOME COORDY HOME FASHION,STORAGE
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY HOME FASHION,HUGGING PILLOW
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY HOME FASHION,FOLDABLE MATTRESS
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY HOME FASHION,TOWEL ACCESSORY
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY HOME FASHION,PET CUSHION
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,AIESLINK
NORTHCO,NorthCo,HARD,ELECTRICAL,HOME APPLIANCE,AIR COND-FAN
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,MQUEEN
NORTHCO,NorthCo,HARD,HOME FASHION,INTERIOR & LIVING,EDSUDO
NORTHCO,NorthCo,HARD,MULTIMEDIA,COMPUTERS,SOLAR PANEL
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,DAZZLE ME
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,ALEXANDER MCKENZIE
NORTHCO,NorthCo,SOFT,KIDS,BABIES,WE BARE BEAR
NORTHCO,NorthCo,H&BC,NON FOOD & HBC,BEAUTY CARE,ASIA GO
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,IT LUGGAGE
NORTHCO,NorthCo,SOFT,IP COLLABORATION,CHARACTER  BASED IP,CAPS / BEANIES
NORTHCO,NorthCo,SOFT,IP COLLABORATION,CHARACTER  BASED IP,PINS / BADGES
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,HUMANITIES
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,CHILDREN
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,CHILDREN (J)
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,KEMANUSIAAN
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,艺术  (ART SC)
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,生活 (LIFESTYLE SC)
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,儿童 (CHILDREN SC)
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,漫畫 (COMIC TC)
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,NOTEBOOKS，MEMOS，STICKY NOTES
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,MASKING TAPE STICKERS WRAPPING
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,DIARIES BULET JOURNLS READG SU
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,CLOTHING
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,KITCHEN
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,BATH/COSMETICS
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,FASHION ACCESSORIES
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,IP STATIONERY/DESK ACCESSORIES
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,LITERATURE (C)
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,MAGAZINE (C)
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,GAYA KERJA(C)
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,MAJALAH (C)
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,CARDS LETTERHEADS LETTERS(C)
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,STUDENTS/KIDS PRODUCTS (C)
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,BATH/COSMETICS (C)
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,PAINTING SCULPTURE (C)
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,ART & OTHER (C)
NORTHCO,NorthCo,H&BC,BEAUTY,BRANDED COSMETIC,K PLACE
NORTHCO,NorthCo,FOOD,PAGEMARK-IVY TOKYO,BEVERAGES,HOT
NORTHCO,NorthCo,H&BC,PET SHOP,PET SERVICE CONCESS,AQUA (C)
NORTHCO,NorthCo,H&BC,PET SHOP,PET SERVICE CONCESS,ADD ON SERVICE (C)
NORTHCO,NorthCo,H&BC,BEAUTY,BRANDED COSMETIC,LUXELINE GROUP LTD
NORTHCO,NorthCo,HARD,MULTIMEDIA,COMPUTERS,SMART EDUCATION
NORTHCO,NorthCo,SOFT,INNERWEAR,LADIES INNERWEAR,FELANCY
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,NICOLE EXCLUSIVE
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,90Go
NORTHCO,NorthCo,SOFT,SBA,SHOES,ZUCCA L
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,POLY PAC
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,BARBIE
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,SCHLEICH
NORTHCO,NorthCo,SOFT,INNERWEAR,MEN INNERWEAR,JOCKEY SOCKS ( C )
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,VALENTINO CREATIONS LADIES
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,XANTHECROSS GIRLS
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,DOH DOUGH
NORTHCO,NorthCo,SOFT,SBA,SHOES,BHPC
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,AVENGERS
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,NECKCHIEF
NORTHCO,NorthCo,SOFT,SBA,SHOES,DEMOLRATA
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN APPAREL,BINO
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,SEHERISH
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN APPAREL,MICKEY & FRIENDS
NORTHCO,NorthCo,WELL,BEAUTY CARE,BEAUTY CARE,SPECIAL BODY CARE
NORTHCO,NorthCo,SOFT,SBA,SHOES,VALENTINO RUDY
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,GL DESIGN
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN INNERWEAR,GIRLS HOME WEAR PANTS
NORTHCO,NorthCo,FOOD,DELICA,FOOD COURT,COLD DRINK
NORTHCO,NorthCo,FOOD,GROCERY,CONFECTIONERY & SNACK & SEASONAL,WEIGHT BISCUITS
NORTHCO,NorthCo,FOOD,NONFOODS & HBC,BEAUTY CARE,GROOMING: MEN'S
NORTHCO,NorthCo,FOOD,NONFOODS & HBC,PERSONAL CARE,CLEANSING AIDS
NORTHCO,NorthCo,HARD,DIY,HOME REPAIR & IMPROVEMENT,DE TAM
NORTHCO,NorthCo,FOOD,PET SHOP,PET FOOD,DRY CAT FOOD
NORTHCO,NorthCo,SOFT,KIDS,BABIES,GB BABY
NORTHCO,NorthCo,OTHERS,P.C CENTER,P.C CENTER,CHICKEN
NORTHCO,NorthCo,FOOD,PERISHABLE,PRODUCE,BANANA (P.A)
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,KNITTED LONG SLV SHORT LENGTH
NORTHCO,NorthCo,WELL,BEAUTY CARE,BEAUTY CARE,MAKE UP ACCESSORIES
NORTHCO,NorthCo,SOFT,SBA,BAG,CASUAL SATCHEL BAG
NORTHCO,NorthCo,SOFT,SBA,BAG,CAREER SATCHEL BAG
NORTHCO,NorthCo,SOFT,SBA,SHOES,PARTY SANDAL
